Артикул,Название товара,Ссылка,Цена,Цена со скидкой,Бренд
511294,"Сыр Bonfesto Моцарелла для пиццы 40%, 250г",https://online.metro-cc.ru/products/mocarella-bonfesto-dlya-piccy-45-250g-bzmzh,286,259,BONFESTO
213129,"Сыр Кабош Perla Di Latte Intensiva полутвердый колотый 50%, 100г",https://online.metro-cc.ru/products/100g-syr-perla-di-latte-intensiva-50-kabosh-kol-bzmzh,249,179,КАБОШ
270988,"Сыр Mozer Камамбер для гриля 50%, 100г",https://online.metro-cc.ru/products/syr-mozer-kamamber-dlya-grilya-50-100g,229,189,MOZER
227461,"Сыр Schonfeld Маасдам полутвердый 45%, 200г",https://online.metro-cc.ru/products/syr-schonfeld-maasdam-45-200g,319,299,SCHONFELD
221584,"METRO Chef Сыр твердый швейцарский 50%, 200г",https://online.metro-cc.ru/products/200g-syr-tverdyy-50-metro-chef-shveytsarskiy-bzmzh,729,579,METRO CHEF
228619,"Сыр Schonfeld Гауда полутвердый нарезка 45%, 125г",https://online.metro-cc.ru/products/125g-syr-gauda-45-schonfeld-narezka-bzmzh,187,179,SCHONFELD
110173,"Сыр Schonfeld Швейцарский Чеддер полутвердый нарезка 53%, 125г",https://online.metro-cc.ru/products/syr-cheddar-schonfeld-narezka-53-125g-bzmzh,509,399,SCHONFELD
262619,"Сыр Dolce Granto Platinum пармезан 40%, ~200г",https://online.metro-cc.ru/products/200g-syr-parmezan-40-dolce-granto-platinum-bzmzh,699.8,559.8,DOLCE
238523,"Сыр Laime Diamond Пармезан твердый 40%, 180г",https://online.metro-cc.ru/products/syr-parmezan-laime-diamond-40-180g,579,449,LAIME
124474,"Сыр Dolce Deluxe Пармезан твердый 34%, 200г",https://online.metro-cc.ru/products/200g-34-parmezan-dolce-deluxe-9m-bzmzh,419,329,DOLCE
219570,"Сыр Эконива Durr Zeller твердый 55%, ~850г",https://online.metro-cc.ru/products/850g-syr-55-dyurr-tseller-ekoniva-6-mes-vyderzh-bzmzh,1546.15,1495.15,ЭКОНИВА
96973,"Сыр President La Brique с белой плесенью мягкий 45%, 200г",https://online.metro-cc.ru/products/myagkij-president-s-beloj-la-brique-45-bzmzh-200-g,619,499,PRESIDENT
111787,"METRO Chef Сыр с голубой плесенью 50%, 100г",https://online.metro-cc.ru/products/metro-chef-s-goluboj-50-100g,237,199,METRO CHEF
248711,"Сыр Dorblu Chef Mix с голубой плесенью тертый 56%, 100г",https://online.metro-cc.ru/products/100g-syr-56-dorblu-chef-mix-s-goluboy-plesenyu-bzmzh,179,169,DORBLU
241695,"Сыр Кабош Maestro Battista Maturo твердый колотый 50%, 100г",https://online.metro-cc.ru/products/100g-syr-maestro-battista-maturo-50-kabosh-kolotyy-bzmzh,241,179,КАБОШ
211346,"Сыр Mozer Камамбертли с белой плесенью 50%, 100г",https://online.metro-cc.ru/products/100g-syr-s-beloy-plesenyu-kamambertli-50-mozer-bzmzh,257,209,MOZER
270990,"Сыр Mozer Тартуфо с белой плесенью и трюфелем 50%, 100г",https://online.metro-cc.ru/products/syr-mozer-tartufo-s-beloy-plesenyu-i-tryufelem-50-100g,239,199,MOZER
221579,"METRO Chef Сыр чеддар швейцарский 50%, 200г",https://online.metro-cc.ru/products/200g-syr-cheddar-50-metro-chef-shveytsarskiy-bzmzh,549,529,METRO CHEF
241697,"Сыр Кабош Пармезан твердый колотый 40%, 100г",https://online.metro-cc.ru/products/100g-syr-parmezan-40-kabosh-kolotyy-bzmzh,222,149,КАБОШ
228616,"Сыр Schonfeld Швейцарский Чиз полутвердый 53%, 150г",https://online.metro-cc.ru/products/150g-syr-53-schonfeld-swiss-cheese-bzmzh,449,429,SCHONFELD
390227,"Сыр Ламбер полутвердый 50%, 230г",https://online.metro-cc.ru/products/lamber-50230g-bzmzh,319,279,ЛАМБЕР
40137,"Сыр Ламбер Классический полутвердый 50%, ~1кг",https://online.metro-cc.ru/products/lamber-v-bochonke-1kg-bzmzh,1199,0,ЛАМБЕР
13292,"Сыр Cooking Кремчиз мягкий 70%, 2.25кг",https://online.metro-cc.ru/products/cooking-kremchiz-225kg-bzmzh,1719,0,COOKING
255115,"METRO Chef Сыр российский сливочный 45%, ~1кг",https://online.metro-cc.ru/products/1kg-syr-rossiyskiy-45-metro-chef-slivochnyy-bzmzh,1069,0,METRO CHEF
81436,"Сыр творожный Виолетта сливочный 70%, 400г",https://online.metro-cc.ru/products/violetta-bez-zamenitelya-molochnyh-zhirov-400-g,329,0,ВИОЛЕТТА
13289,"Сыр Cooking Кремчиз мягкий 70%, 11кг",https://online.metro-cc.ru/products/cooking-kremchiz-11kg-bzmzh,6699,0,COOKING
240209,"Сыр творожный Profi Cheese 70%, 2.2кг",https://online.metro-cc.ru/products/22kg-syr-tvorozhnyy-70-profi-cheese-bzmzh,1219,0,PROFI CHEESE
574685,"Сыр Laime Пармезан твердый 40%, ~1.1кг",https://online.metro-cc.ru/products/laime-parmezan-40-11kg-bzmzh,2253.9,1714.9,LAIME
211829,"Сыр творожный Bonfesto 70%, 400г",https://online.metro-cc.ru/products/400g-syr-tvorozhnyy-70-bonfesto-bzmzh,319,279,BONFESTO
639888,"Сыр творожный President Professionnel Cream Cheese сливочный 65%, 2.2кг",https://online.metro-cc.ru/products/president-22kg-bzmzh,1439,0,PRESIDENT PROFESSIONNEL
208122,"Сыр Ламбер полутвердый 50%, ~500г",https://online.metro-cc.ru/products/500g-syr-50-lamber-bzmzh,719.4,0,ЛАМБЕР
122601,"Сырный продукт Alti Extra 50% для пиццы, ~2кг",https://online.metro-cc.ru/products/belkovo-zhirovoj-produkt-altimilk-extra-50-dlya-piccy-2-kg,1058,0,ALTI
658962,"Сыр President Камамбер 45%, 125г",https://online.metro-cc.ru/products/president-kamamber-zhest-50-125g-bzmzh,329,0,PRESIDENT
621731,"METRO Chef Сыр Гауда 48%, ~2.5кг",https://online.metro-cc.ru/products/gauda-48-metro-chef-vesovoj,2197.5,0,METRO CHEF
215909,"Сыр Natura Сливочный полутвердый нарезка 45%, 150г",https://online.metro-cc.ru/products/150g-syr-slivochnyy-45-natura-narezka-bzmzh,213,0,NATURA
214937,"Сыр Natura сливочный полутвердый 45%, 1кг",https://online.metro-cc.ru/products/1kg-syr-slivochnyy-45-natura-bzmzh,1139,0,NATURA
76002,"Сыр Брест-Литовск Российский полутвердый 50%, 200г",https://online.metro-cc.ru/products/art-76002,195,174,БРЕСТ-ЛИТОВСК
213080,"Сыр плавленый Hochland Professional Бистро Чеддер в ломтиках 45%, 1.107кг",https://online.metro-cc.ru/products/1107kg-syr-plavlennyy-45-hochland-prof-bistro-chedder-bzmzh,1139,0,HOCHLAND
13252,"Сыр Cooking Моцарелла Пицца полутвердый 42%, 2.6кг",https://online.metro-cc.ru/products/cooking-mocarellaya-dlya-piccy-26kg-bzmzh,2419,0,COOKING
235406,"Сыр Oldenburger Чеддер красный полутвердый 45%, ~3кг",https://online.metro-cc.ru/products/syr-chedder-oldenburger-krasnyy-45-3kg,2637,2037,OLDENBURGER
621672,"METRO Chef Сыр Тильзитер полутвердый нарезка 45%, 1кг",https://online.metro-cc.ru/products/tilziter-45-narezka-metro-chef-1-kg,1159,0,METRO CHEF
203216,"Сыр творожный Profi Cheese 70%, 5.5кг",https://online.metro-cc.ru/products/55kg-syr-tvorozhnyy-70-profi-cheese-bzmzh,2949,0,PROFI CHEESE
226177,"Сыр Тысяча озёр Легкий полутвердый 15%, 200г",https://online.metro-cc.ru/products/200g-syr-legkiy-15-tysyacha-ozyor-kusok-bzmzh,229,0,ТЫСЯЧА ОЗЁР
621673,"METRO Chef Сыр Чеддар красный полутвердый нарезка 50%, 1кг",https://online.metro-cc.ru/products/cheddar-krasnyj-narezka-50-metro-chef-1000-g,1069,0,METRO CHEF
518578,"Сыр Bonfesto Моцарелла для пиццы 40%, 1кг",https://online.metro-cc.ru/products/mocarella-dlya-piccy-bonfesto-40-1kg-bzmzh,899,0,BONFESTO
96828,"Сыр Galbani Моцарелла мини мягкий 45%, 100г",https://online.metro-cc.ru/products/myagkij-galbani-mocarella-mini-45-bzmzh-100-g,147,0,GALBANI
214939,"Сыр Natura сливочный полутвердый 45%, 400г",https://online.metro-cc.ru/products/400g-syr-slivochnyy-45-natura-bzmzh,459,399,NATURA
518582,"Сыр Bonfesto Маскарпоне мягкий 78%, 500г",https://online.metro-cc.ru/products/maskarpone-bonfesto-78-500-g-bzmzh,579,549,BONFESTO
471057,Сыр Киприно Российский полутвердый 50% ~1.5кг,https://online.metro-cc.ru/products/kiprino-rossijskij-50-15kg-bzmzh,1903.5,1243.5,КИПРИНО
118308,"METRO Chef Сыр Тильзитер 45%, 500г",https://online.metro-cc.ru/products/500g-45-metro-chef-tilziter-bzmzh,559,0,METRO CHEF
621690,"METRO Chef Сыр Чеддар красный полутвердый 50%, ~1кг",https://online.metro-cc.ru/products/cheddar-metro-chef-krasnyj-50-1-kg,1079,0,METRO CHEF
279224,"Сыр Galbani Боккончини Моцарелла мини 45%, 150г",https://online.metro-cc.ru/products/galbani-mocarella-mini-150g-bzmzh,254,0,GALBANI
621667,"METRO Chef Сыр Тильзитер полутвердый нарезка 45%, 500г",https://online.metro-cc.ru/products/metro-chef-tilziter-narezka-45-500g,619,0,METRO CHEF
118311,"METRO Chef Сыр Маасдам 45%, 500г",https://online.metro-cc.ru/products/500g-45-metro-chef-maasdam-bzmzh,639,0,METRO CHEF
608346,"Сыр Le Superbe Tete De Moine полутвердый 52%, ~1кг",https://online.metro-cc.ru/products/tet-de-muan-lesuperbe-bzmzh,5249,0,LE SUPERBE
627943,"METRO Chef Сыр Маскарпоне 80%, 500г",https://online.metro-cc.ru/products/metro-chef-maskarpone-500-g,549,479,METRO CHEF
116702,"METRO Chef Сыр для пиццы Моцарелла 45%, 1.2кг",https://online.metro-cc.ru/products/1200g-45-metro-chef-mocarella-d-pic-bzmzh,999,0,METRO CHEF
621721,"METRO Chef Сыр Гауда тертый 48%, 500г",https://online.metro-cc.ru/products/metro-chef-gauda-tertyj-48-500-g,479,0,METRO CHEF
206435,"Сыр Laime Gold Пармезан 12 месяцев твердый 40%, 180г",https://online.metro-cc.ru/products/180g-syr-parmezan-40-laime-gold-vyderzh-ot-12-m-bzmzh,469,369,LAIME
132601,"Сыр творожный Almette сливочный 60%, 150г",https://online.metro-cc.ru/products/tvorozhnyj-almette-slivochnyj-60-150g-bzmzh,164,0,ALMETTE
621666,"METRO Chef Сыр Маасдам полутвердый нарезка 45%, 500г",https://online.metro-cc.ru/products/metro-chef-maasdam-narezka-45-500g,699,0,METRO CHEF
526257,"Сыр Galbani Боккончини Моцарелла 8 шариков 45%, 200г",https://online.metro-cc.ru/products/galbani-mocarella-45-200g-8-sharikov-po-25g-bzmzh,329,0,GALBANI
70386,"Сыр Ламбер Сливочный полутвердый 55%, ~1кг",https://online.metro-cc.ru/products/lamber-slivochnyj-55-1kg-bzmzh,1569,0,ЛАМБЕР
119941,"METRO Chef Сыр Пармезан тертый 33%, 150г",https://online.metro-cc.ru/products/metro-chef-parmezan-tertyj-33-150-g-bzmzh,271,0,METRO CHEF
584205,"Сыр творожный Hochland для кулинарии 65%, 400г",https://online.metro-cc.ru/products/hochland-400g-bzmzh,409,0,HOCHLAND
621670,"METRO Chef Сыр Гауда полутвердый нарезка 48%, 1кг",https://online.metro-cc.ru/products/gauda-narezka-48-metro-chef-1-kg,1099,0,METRO CHEF
621722,"METRO Chef Сыр Моцарелла тертый 40%, 500г",https://online.metro-cc.ru/products/metro-chef-mocarella-40-tertyj-500-g,479,0,METRO CHEF
134940,"Сыр плавленый Hochland сливочный 55%, 400г",https://online.metro-cc.ru/products/plavlennyj-hochland-slivochnyj-55-400g-bzmzh,339,0,HOCHLAND
125025,"Сыр Брест-Литовск Маасдам полутвердый 45%, 200г",https://online.metro-cc.ru/products/200g-45-maasdam-brest-litovsk-bzmzh,229,0,БРЕСТ-ЛИТОВСК
133362,"Сыр Брест-Литовск Гауда полутвердый 45%, 200г",https://online.metro-cc.ru/products/syr-gauda-brest-litovs-45-200g-bzmzh,206,184,БРЕСТ-ЛИТОВСК
123790,"METRO Chef Смесь тертых сыров 45%, 150г",https://online.metro-cc.ru/products/150g-smes-tyortyh-45-metro-chef-bzmzh,146,0,METRO CHEF
547741,"Сыр Milkana GrandBlu Creamy с голубой плесенью, 100г",https://online.metro-cc.ru/products/milkana-grand-blu-creamy-100-g-bzmzh,273,0,GRANDBLU
123051,"Сыр Hochland Professional Моцарелла для пиццы кубики нарезка, 1кг",https://online.metro-cc.ru/products/1kg-mocarella-d-piccy-hochland-bzmzh,899,0,HOCHLAND
516315,"Сыр Natura сливочный полутвердый 45%, 200г",https://online.metro-cc.ru/products/natura-slivochnyj-200g-bzmzh,266,0,NATURA
240203,"Сыр Кабош Пармезан твердый 40%, ~1.7кг",https://online.metro-cc.ru/products/17kg-syr-parmezan-40-kabosh-bzmzh,2791.1,0,КАБОШ
228040,"Сырный продукт Senior Pizzaiolo для пиццы 45%, ~2кг",https://online.metro-cc.ru/products/2kg-produkt-belkovo-zhirovoy-45-senior-pizzaiolo-dlya-pitstsy,938,0,SENIOR PIZZAIOLO
254423,"Сыр Ламбер Гурмэ кусок 55%, 230г",https://online.metro-cc.ru/products/230g-syr-55-lamber-gurme-kusok-bzmzh,349,279,ЛАМБЕР
516326,"Сыр Сиртаки Classic рассольный для греческого салата, 330г",https://online.metro-cc.ru/products/sirtaki-classic-dlya-grecheskogo-salata-330-g-bzmzh,296,159.01,СИРТАКИ
115964,"Сыр Pretto Моцарелла для пиццы 45%, 1.2кг",https://online.metro-cc.ru/products/1200g-syr-45-mocarella-d-piccy-pretto-bzmzh,1059,999,PRETTO
564846,"Сыр Unagrande Professionale Маскарпоне мягкий 80%, 500г",https://online.metro-cc.ru/products/myagkij-maskarpone-unagrande-professionale-80-500-g,579,549,UNAGRANDE
621723,"METRO Chef Сыр Гауда 45%, ~1кг",https://online.metro-cc.ru/products/gauda-metro-chef-48-brusok-1-kg,859,0,METRO CHEF
448308,"Сыр Hochland Фетакса без рассола 45%, 200г",https://online.metro-cc.ru/products/hochland-200g-bzmzh,188,174,HOCHLAND
68868,"METRO Chef Сыр Пармезан кусок 32%, ~1кг",https://online.metro-cc.ru/products/parmezan-32-metro-chef,1689,0,METRO CHEF
133361,"Сыр Брест-Литовск Тильзитер полутвердый 45%, 200г",https://online.metro-cc.ru/products/syr-tilziter-brest-litovsk-45-200g-bzmzh,206,0,БРЕСТ-ЛИТОВСК
134942,"Сыр Hochland Фетакса без рассола 45%, 400г",https://online.metro-cc.ru/products/plavlennyj-hochland-fetaksa-45-400g-bzmzh,389,0,HOCHLAND
118312,"METRO Chef Сыр тертый для макарон 45%, 500г",https://online.metro-cc.ru/products/500g-50-tyortyj-d-makaron-metro-chef-bzmzh,429,0,METRO CHEF
382570,"Сыр творожный Hochland сливочный 60%, 140г",https://online.metro-cc.ru/products/hochland-140g-bzmzh,162,0,HOCHLAND
632086,"Сыр Cheese Gallery Пармезан тертый гранулы 32%, 100г",https://online.metro-cc.ru/products/cheese-gallery-parmezan-38-tertyj-granuly-100g-bzmzh,217,0,CHEESE GALLERY
136097,"Сыр Dziugas Пармезан 2 месяца выдержки 40%, 200г",https://online.metro-cc.ru/products/syr-dziugas-parmezan-2-mesyatsa-vyderzhki-40-200g,509,359,DZIUGAS
510982,"Сыр Dolce Пармезан твердый тертый, 150г",https://online.metro-cc.ru/products/parmezan-tertyj-dolce-150g-bzmzh,329,0,DOLCE
216574,"Сыр Стародуб Гауда полутвердый 45%, ~5.2кг",https://online.metro-cc.ru/products/52kg-syr-gauda-45-starodub-bzmzh,4414.8,0,СТАРОДУБ
215911,"Сыр Natura Сливочный легкий полутвердый нарезка 16%, 150г",https://online.metro-cc.ru/products/150g-syr-legkiy-30-natura-narezka-bzmzh,259,0,NATURA
621705,"METRO Chef Сыр Гауда полутвердый нарезка 48%, 500г",https://online.metro-cc.ru/products/metro-chef-gauda-narezka-48-500-g,609,0,METRO CHEF
406479,"Сыр Киприно Сливочный полутвердый 50%, ~1.5кг",https://online.metro-cc.ru/products/kiprino-slivochnyj-bzmzh,1918.5,1273.5,КИПРИНО
